,ts_code,symbol,name,area,industry,fullname,market,list_date
1089,002629.SZ,002629,*ST仁智,浙江,石油开采,浙江仁智股份有限公司,中小板,20111103
1090,002630.SZ,002630,华西能源,四川,专用机械,华西能源工业股份有限公司,中小板,20111111
1091,002631.SZ,002631,德尔未来,江苏,家居用品,德尔未来科技控股集团股份有限公司,中小板,20111111
1092,002632.SZ,002632,道明光学,浙江,化工原料,道明光学股份有限公司,中小板,20111122
1093,002633.SZ,002633,申科股份,浙江,机械基件,申科滑动轴承股份有限公司,中小板,20111122
1094,002634.SZ,002634,棒杰股份,浙江,服饰,浙江棒杰数码针织品股份有限公司,中小板,20111205
1095,002635.SZ,002635,安洁科技,江苏,电脑设备,苏州安洁科技股份有限公司,中小板,20111125
1096,002636.SZ,002636,金安国纪,上海,元器件,金安国纪科技股份有限公司,中小板,20111125
1097,002637.SZ,002637,赞宇科技,浙江,日用化工,赞宇科技集团股份有限公司,中小板,20111125
1098,002638.SZ,002638,勤上股份,广东,半导体,东莞勤上光电股份有限公司,中小板,20111125
1099,002639.SZ,002639,雪人股份,福建,专用机械,福建雪人股份有限公司,中小板,20111205
1100,002640.SZ,002640,跨境通,山西,服饰,跨境通宝电子商务股份有限公司,中小板,20111208
1101,002641.SZ,002641,永高股份,浙江,塑料,永高股份有限公司,中小板,20111208
1102,002642.SZ,002642,*ST荣联,北京,软件服务,北京荣之联科技股份有限公司,中小板,20111220
1103,002643.SZ,002643,万润股份,山东,化工原料,中节能万润股份有限公司,中小板,20111220
1104,002644.SZ,002644,佛慈制药,甘肃,中成药,兰州佛慈制药股份有限公司,中小板,20111222
1105,002645.SZ,002645,华宏科技,江苏,专用机械,江苏华宏科技股份有限公司,中小板,20111220
1106,002646.SZ,002646,青青稞酒,青海,白酒,青海互助青稞酒股份有限公司,中小板,20111222
1107,002647.SZ,002647,仁东控股,浙江,多元金融,仁东控股股份有限公司,中小板,20111228
1108,002648.SZ,002648,卫星石化,浙江,化工原料,浙江卫星石化股份有限公司,中小板,20111228
1109,002649.SZ,002649,博彦科技,北京,软件服务,博彦科技股份有限公司,中小板,20120106
1110,002650.SZ,002650,加加食品,湖南,食品,加加食品集团股份有限公司,中小板,20120106
1111,002651.SZ,002651,利君股份,四川,专用机械,成都利君实业股份有限公司,中小板,20120106
1112,002652.SZ,002652,扬子新材,江苏,其他建材,苏州扬子江新型材料股份有限公司,中小板,20120119
1113,002653.SZ,002653,海思科,西藏,化学制药,海思科医药集团股份有限公司,中小板,20120117
1114,002654.SZ,002654,万润科技,深圳,半导体,深圳万润科技股份有限公司,中小板,20120217
1115,002655.SZ,002655,共达电声,山东,元器件,共达电声股份有限公司,中小板,20120217
1116,002656.SZ,002656,摩登大道,广东,服饰,摩登大道时尚集团股份有限公司,中小板,20120228
1117,002657.SZ,002657,中科金财,北京,软件服务,北京中科金财科技股份有限公司,中小板,20120228
1118,002658.SZ,002658,雪迪龙,北京,环境保护,北京雪迪龙科技股份有限公司,中小板,20120309
1119,002659.SZ,002659,凯文教育,江苏,文教休闲,北京凯文德信教育科技股份有限公司,中小板,20120309
1120,002660.SZ,002660,茂硕电源,深圳,电气设备,茂硕电源科技股份有限公司,中小板,20120316
1121,002661.SZ,002661,克明面业,湖南,食品,克明面业股份有限公司,中小板,20120316
1122,002662.SZ,002662,京威股份,北京,汽车配件,北京威卡威汽车零部件股份有限公司,中小板,20120309
1123,002663.SZ,002663,普邦股份,广东,建筑施工,广州普邦园林股份有限公司,中小板,20120316
1124,002664.SZ,002664,长鹰信质,浙江,汽车配件,长鹰信质科技股份有限公司,中小板,20120316
1125,002665.SZ,002665,首航节能,北京,电气设备,北京首航艾启威节能技术股份有限公司,中小板,20120327
1126,002666.SZ,002666,德联集团,广东,化工原料,广东德联集团股份有限公司,中小板,20120327
1127,002667.SZ,002667,鞍重股份,辽宁,工程机械,鞍山重型矿山机器股份有限公司,中小板,20120329
1128,002668.SZ,002668,奥马电器,广东,家用电器,广东奥马电器股份有限公司,中小板,20120416
1129,002669.SZ,002669,康达新材,上海,化工原料,上海康达化工新材料股份有限公司,中小板,20120416
1130,002670.SZ,002670,国盛金控,广东,证券,国盛金融控股集团股份有限公司,中小板,20120416
1131,002671.SZ,002671,龙泉股份,山东,其他建材,山东龙泉管道工程股份有限公司,中小板,20120426
1132,002672.SZ,002672,东江环保,广东,环境保护,东江环保股份有限公司,中小板,20120426
1133,002673.SZ,002673,西部证券,陕西,证券,西部证券股份有限公司,中小板,20120503
1134,002674.SZ,002674,兴业科技,福建,纺织,兴业皮革科技股份有限公司,中小板,20120507
1135,002675.SZ,002675,东诚药业,山东,化学制药,烟台东诚药业集团股份有限公司,中小板,20120525
1136,002676.SZ,002676,顺威股份,广东,塑料,广东顺威精密塑料股份有限公司,中小板,20120525
1137,002677.SZ,002677,浙江美大,浙江,家用电器,浙江美大实业股份有限公司,中小板,20120525
1138,002678.SZ,002678,珠江钢琴,广东,文教休闲,广州珠江钢琴集团股份有限公司,中小板,20120530
1139,002679.SZ,002679,福建金森,福建,林业,福建金森林业股份有限公司,中小板,20120605
1140,002680.SZ,002680,*ST长生,江苏,生物制药,长生生物科技股份有限公司,中小板,20120605
1141,002681.SZ,002681,奋达科技,深圳,家用电器,深圳市奋达科技股份有限公司,中小板,20120605
1142,002682.SZ,002682,龙洲股份,福建,公路,龙洲集团股份有限公司,中小板,20120612
1143,002683.SZ,002683,宏大爆破,广东,化工原料,广东宏大爆破股份有限公司,中小板,20120612
1144,002684.SZ,002684,*ST猛狮,广东,电气设备,广东猛狮新能源科技股份有限公司,中小板,20120612
1145,002685.SZ,002685,华东重机,江苏,工程机械,无锡华东重型机械股份有限公司,中小板,20120612
1146,002686.SZ,002686,亿利达,浙江,专用机械,浙江亿利达风机股份有限公司,中小板,20120703
1147,002687.SZ,002687,乔治白,浙江,服饰,浙江乔治白服饰股份有限公司,中小板,20120713
1148,002688.SZ,002688,金河生物,内蒙,化学制药,金河生物科技股份有限公司,中小板,20120713
1149,002689.SZ,002689,远大智能,辽宁,运输设备,沈阳远大智能工业集团股份有限公司,中小板,20120717
1150,002690.SZ,002690,美亚光电,安徽,专用机械,合肥美亚光电技术股份有限公司,中小板,20120731
1151,002691.SZ,002691,冀凯股份,河北,专用机械,冀凯装备制造股份有限公司,中小板,20120731
1152,002692.SZ,002692,远程股份,江苏,电气设备,远程电缆股份有限公司,中小板,20120808
1153,002693.SZ,002693,双成药业,海南,化学制药,海南双成药业股份有限公司,中小板,20120808
1154,002694.SZ,002694,顾地科技,湖北,塑料,顾地科技股份有限公司,中小板,20120816
1155,002695.SZ,002695,煌上煌,江西,食品,江西煌上煌集团食品股份有限公司,中小板,20120905
1156,002696.SZ,002696,百洋股份,广西,渔业,百洋产业投资集团股份有限公司,中小板,20120905
1157,002697.SZ,002697,红旗连锁,四川,超市连锁,成都红旗连锁股份有限公司,中小板,20120905
1158,002698.SZ,002698,博实股份,黑龙江,化工机械,哈尔滨博实自动化股份有限公司,中小板,20120911
1159,002699.SZ,002699,美盛文化,浙江,服饰,美盛文化创意股份有限公司,中小板,20120911
1160,002700.SZ,002700,新疆浩源,新疆,供气供热,新疆浩源天然气股份有限公司,中小板,20120921
1161,002701.SZ,002701,奥瑞金,北京,广告包装,奥瑞金科技股份有限公司,中小板,20121011
1162,002702.SZ,002702,海欣食品,福建,食品,海欣食品股份有限公司,中小板,20121011
1163,002703.SZ,002703,浙江世宝,浙江,汽车配件,浙江世宝股份有限公司,中小板,20121102
1164,002705.SZ,002705,新宝股份,广东,家用电器,广东新宝电器股份有限公司,中小板,20140121
1165,002706.SZ,002706,良信电器,上海,电气设备,上海良信电器股份有限公司,中小板,20140121
1166,002707.SZ,002707,众信旅游,北京,旅游服务,众信旅游集团股份有限公司,中小板,20140123
1167,002708.SZ,002708,光洋股份,江苏,汽车配件,常州光洋轴承股份有限公司,中小板,20140121
1168,002709.SZ,002709,天赐材料,广东,化工原料,广州天赐高新材料股份有限公司,中小板,20140123
1169,002711.SZ,002711,*ST欧浦,广东,仓储物流,欧浦智网股份有限公司,中小板,20140127
1170,002712.SZ,002712,思美传媒,浙江,广告包装,思美传媒股份有限公司,中小板,20140123
1171,002713.SZ,002713,东易日盛,北京,装修装饰,东易日盛家居装饰集团股份有限公司,中小板,20140219
1172,002714.SZ,002714,牧原股份,河南,农业综合,牧原食品股份有限公司,中小板,20140128
1173,002715.SZ,002715,登云股份,广东,汽车配件,怀集登云汽配股份有限公司,中小板,20140219
1174,002716.SZ,002716,金贵银业,湖南,小金属,郴州市金贵银业股份有限公司,中小板,20140128
1175,002717.SZ,002717,岭南股份,广东,环境保护,岭南生态文旅股份有限公司,中小板,20140219
1176,002718.SZ,002718,友邦吊顶,浙江,家居用品,浙江友邦集成吊顶股份有限公司,中小板,20140128
1177,002719.SZ,002719,麦趣尔,新疆,乳制品,麦趣尔集团股份有限公司,中小板,20140128
1178,002721.SZ,002721,金一文化,北京,服饰,北京金一文化发展股份有限公司,中小板,20140127
1179,002722.SZ,002722,金轮股份,江苏,纺织机械,金轮蓝海股份有限公司,中小板,20140128
1180,002723.SZ,002723,金莱特,广东,家用电器,广东金莱特电器股份有限公司,中小板,20140129
1181,002724.SZ,002724,海洋王,深圳,半导体,海洋王照明科技股份有限公司,中小板,20141104
1182,002725.SZ,002725,跃岭股份,浙江,汽车配件,浙江跃岭股份有限公司,中小板,20140129
1183,002726.SZ,002726,龙大肉食,山东,食品,山东龙大肉食品股份有限公司,中小板,20140626
1184,002727.SZ,002727,一心堂,云南,医药商业,云南鸿翔一心堂药业(集团)股份有限公司,中小板,20140702
1185,002728.SZ,002728,特一药业,广东,中成药,特一药业集团股份有限公司,中小板,20140731
1186,002729.SZ,002729,好利来,福建,元器件,好利来(中国)电子科技股份有限公司,中小板,20140912
1187,002730.SZ,002730,电光科技,浙江,电气设备,电光防爆科技股份有限公司,中小板,20141009
1188,002731.SZ,002731,萃华珠宝,辽宁,服饰,沈阳萃华金银珠宝股份有限公司,中小板,20141104
1189,002732.SZ,002732,燕塘乳业,广东,乳制品,广东燕塘乳业股份有限公司,中小板,20141205
1190,002733.SZ,002733,雄韬股份,深圳,电气设备,深圳市雄韬电源科技股份有限公司,中小板,20141203
1191,002734.SZ,002734,利民股份,江苏,农药化肥,利民化工股份有限公司,中小板,20150127
1192,002735.SZ,002735,王子新材,深圳,塑料,深圳王子新材料股份有限公司,中小板,20141203
1193,002736.SZ,002736,国信证券,深圳,证券,国信证券股份有限公司,中小板,20141229
1194,002737.SZ,002737,葵花药业,黑龙江,中成药,葵花药业集团股份有限公司,中小板,20141230
1195,002738.SZ,002738,中矿资源,北京,建筑施工,中矿资源集团股份有限公司,中小板,20141230
1196,002739.SZ,002739,万达电影,北京,影视音像,万达电影股份有限公司,中小板,20150122
1197,002740.SZ,002740,爱迪尔,深圳,服饰,深圳市爱迪尔珠宝股份有限公司,中小板,20150122
1198,002741.SZ,002741,光华科技,广东,化工原料,广东光华科技股份有限公司,中小板,20150216
1199,002742.SZ,002742,三圣股份,重庆,其他建材,重庆三圣实业股份有限公司,中小板,20150217
1200,002743.SZ,002743,富煌钢构,安徽,钢加工,安徽富煌钢构股份有限公司,中小板,20150217
1201,002745.SZ,002745,木林森,广东,半导体,木林森股份有限公司,中小板,20150217
1202,002746.SZ,002746,仙坛股份,山东,农业综合,山东仙坛股份有限公司,中小板,20150216
1203,002747.SZ,002747,埃斯顿,江苏,机械基件,南京埃斯顿自动化股份有限公司,中小板,20150320
1204,002748.SZ,002748,世龙实业,江西,化工原料,江西世龙实业股份有限公司,中小板,20150319
1205,002749.SZ,002749,国光股份,四川,农药化肥,四川国光农化股份有限公司,中小板,20150320
1206,002750.SZ,002750,龙津药业,云南,中成药,昆明龙津药业股份有限公司,中小板,20150324
1207,002751.SZ,002751,易尚展示,深圳,家居用品,深圳市易尚展示股份有限公司,中小板,20150424
1208,002752.SZ,002752,昇兴股份,福建,广告包装,昇兴集团股份有限公司,中小板,20150422
1209,002753.SZ,002753,永东股份,山西,化工原料,山西永东化工股份有限公司,中小板,20150519
1210,002755.SZ,002755,奥赛康,北京,化学制药,北京奥赛康药业股份有限公司,中小板,20150515
1211,002756.SZ,002756,永兴特钢,浙江,特种钢,永兴特种不锈钢股份有限公司,中小板,20150515
1212,002757.SZ,002757,南兴装备,广东,家居用品,南兴装备股份有限公司,中小板,20150527
1213,002758.SZ,002758,华通医药,浙江,医药商业,浙江华通医药股份有限公司,中小板,20150527
1214,002759.SZ,002759,天际股份,广东,家用电器,广东天际电器股份有限公司,中小板,20150528
1215,002760.SZ,002760,凤形股份,安徽,机械基件,安徽省凤形耐磨材料股份有限公司,中小板,20150611
1216,002761.SZ,002761,多喜爱,湖南,纺织,多喜爱集团股份有限公司,中小板,20150610
1217,002762.SZ,002762,金发拉比,广东,服饰,金发拉比妇婴童用品股份有限公司,中小板,20150610
1218,002763.SZ,002763,汇洁股份,深圳,服饰,深圳汇洁集团股份有限公司,中小板,20150610
1219,002765.SZ,002765,蓝黛传动,重庆,汽车配件,重庆蓝黛动力传动机械股份有限公司,中小板,20150612
